,follower_count,friend_count,geo,location,name,place,retweet_count,screen_name,source,status_id,status_text,time_zone,tmstamp
462,26,52,,,giorgioscaccia,,31,giorgioscaccia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200912998363136,RT @davidgokhshtein: $XVG has gone from a “Buy” to a “Strong Buy” with a LT symbol.,,Tue Dec 19 19:26:36 +0000 2017
463,37,259,,,Homi,,1,hf_homi,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943200904181878789,"Nope!!! you have not missed out yet, next 30 minutes it will be around 420-425 sats.. set your buy orders and ride… https://t.co/aK42Hj6DNl",,Tue Dec 19 19:26:34 +0000 2017
464,9,30,,"Lyon, France",Yo,,2,TweetYoann,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200880265977857,"RT @Jolepirate1: XVG rapporte même pour les retardataires 😜 A hold sans modération ! 

#xvg #vergecoin #blockfolio #cryptonews #cryptolife…",Pacific Time (US & Canada),Tue Dec 19 19:26:28 +0000 2017
465,4,20,,United States,jcbknrd,,0,Teklologist,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200867947249665,Are we consolidating? Can I take a break from the ride yet? #Verge #xvg #moonbound,,Tue Dec 19 19:26:25 +0000 2017
466,76150,55184,,Ireland,Jonathon Dunne,,10,FreedomDisciple,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943200836913594369,RT @NicTrades: Yesterday's Monday Night #Cryptocurrency Live analysis stream https://t.co/pysJsJ9EqZ available to watch as a replay coverin…,Casablanca,Tue Dec 19 19:26:18 +0000 2017
467,174,333,,Karaj,Hamed Salehi Rad,,2,HamedSalehiRad1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200822812389377,"RT @Gcarlow92: $XVG is the future, number one! 🚀@officialmcafee",,Tue Dec 19 19:26:14 +0000 2017
468,11366,4,,"Chicago, IL",TV_Trading Ideas,,0,TV_TradingIdeas,"<a href=""https://www.tradingview.com"" rel=""nofollow"">TradingView</a>",943200781133537280,XVG showing some solid\u2026 $XVGUSD https://t.co/05426P4BPe,Central Time (US & Canada),Tue Dec 19 19:26:04 +0000 2017
469,22,915,,Enugu,Ekoh Okwukwe Faith,,2,prince_ekoh,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200769318313984,"We are team-verge and we are taking over... friends check out verge, the supreme coin... #XVG #VergeFam @officialmcafee @XVGWhale",,Tue Dec 19 19:26:01 +0000 2017
470,449,209,,Anywhere but here.,Ju$tin,,0,ViewsOfJ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200700271652868,@GaryCrowder1 I’d do 15 in xvg and 5 in xlm,Pacific Time (US & Canada),Tue Dec 19 19:25:45 +0000 2017
471,9,30,,"Lyon, France",Yo,,8,TweetYoann,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200676255031296,"RT @ECUBITCOIN: Let me spell it out so you may understand:
#Vergecurrency #XVG = #PRIVACY

To the M O O N!

@vergecurrency @VergeEspanol @V…",Pacific Time (US & Canada),Tue Dec 19 19:25:39 +0000 2017
472,8,51,,"Lublin, Poland",Sergey Malchenko,,0,Sergeytravels,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200660874555392,@officialmcafee @tradingpol_info #XVG to 1$ after release of the wraith protocol? ;),Pacific Time (US & Canada),Tue Dec 19 19:25:36 +0000 2017
473,25,84,,The Netherlands,The_killer,,5,Thekill38928701,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943200646324477954,"RT @simonrutledge88: Interesting graphic to clearly explain the #advantages / #disadvantages of a few of the more well known #cryptos 
I be…",,Tue Dec 19 19:25:32 +0000 2017
474,174,333,,Karaj,Hamed Salehi Rad,,2,HamedSalehiRad1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200628121227264,RT @777Kristian: $XVG - back in the $billion club https://t.co/zgMEvSAONp,,Tue Dec 19 19:25:28 +0000 2017
475,170,1230,,"Forestville, Sydney",Alex Pundit [LTC] [XVG],,2,Alex_Pundit,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200526270791680,"RT @Gcarlow92: $XVG is the future, number one! 🚀@officialmcafee",,Tue Dec 19 19:25:03 +0000 2017
476,133,241,,"Cape Town, South Africa",CryptoWebb,,185,chad_webber,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200522089230337,"RT @XVGWhale: Due to difference in circulation size, buying $XVG at $0.06 is the equivalent of buying #bitcoin at $50.00 (When $BTC also ha…",,Tue Dec 19 19:25:02 +0000 2017
477,14,29,,"Sunshine Coast, Queensland",Hyrum Caesar,,0,hyrum_caesar,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200437028634624,@officialmcafee @tradingpol_info $XVG price prediction for  2020? 🤠🤠🤠,,Tue Dec 19 19:24:42 +0000 2017
478,15154,23,,,Max Rapoff,,137,MaxRapoff,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200418191982592,"RT @vergecurrency: Comprehensive article by @Digi_Thor about Verge
See here: https://t.co/Pg2iBzOTAE

#xvg #verge #vergenews #privacy #tor…",Pacific Time (US & Canada),Tue Dec 19 19:24:38 +0000 2017
479,75,184,,,EEM,,82,EEMCELEN,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200375028535297,RT @XVGWhale: #VERGE BROKE ANOTHER ALL TIME HIGH! ABOVE 420 #SATOSHI! LETS GOOOO $XVG! #VergeFam IS GROWING! 🚀🚀🚀 https://t.co/wLH5lvNcN5 #c…,,Tue Dec 19 19:24:27 +0000 2017
